"Num","time_unix","version","ihl","tos","len","id","flags","flags.value","frag","ttl","proto","chksum","src","dst","sport","dport","seq","ack","dataofs","reserved","flags","flags_value","window","chksum","urgptr"
"1071","1433357793.9264","4","5","0","162","4616","DF","2","0","107","6","4221","205.188.12.91","10.8.8.178","443","48911","3987143964","2730326210","3","-2","PA","22","16382","39486","-2"
"1072","1433357793.9265","4","5","0","40","52604","DF","2","0","64","6","32898","10.8.8.178","205.188.12.91","48911","443","2730326210","3987144086","3","-2","A","14","64678","65227","-2"
"1073","1433357794.1254","4","5","0","162","4773","DF","2","0","107","6","4064","205.188.12.91","10.8.8.178","443","48911","3987144086","2730326210","3","-2","PA","22","16382","61342","-2"
"1074","1433357794.1255","4","5","0","40","52605","DF","2","0","64","6","32897","10.8.8.178","205.188.12.91","48911","443","2730326210","3987144208","3","-2","A","14","64678","65105","-2"
"1075","1433357799.1486","4","5","0","162","52606","DF","2","0","64","6","32774","10.8.8.178","205.188.12.91","48911","443","2730326210","3987144208","3","-2","PA","22","64678","6497","-2"
"1076","1433357799.3557","4","5","0","40","8915","DF","2","0","107","6","44","205.188.12.91","10.8.8.178","443","48911","3987144208","2730326332","3","-2","A","14","16382","47744","-2"
"1077","1433357800.1731","4","5","0","210","52607","DF","2","0","64","6","32725","10.8.8.178","205.188.12.91","48911","443","2730326332","3987144208","3","-2","PA","22","64678","48792","-2"
"1078","1433357800.3826","4","5","0","322","9678","DF","2","0","107","6","64534","205.188.12.91","10.8.8.178","443","48911","3987144208","2730326502","3","-2","PA","22","16382","25157","-2"
"1079","1433357800.3828","4","5","0","162","52608","DF","2","0","64","6","32772","10.8.8.178","205.188.12.91","48911","443","2730326502","3987144490","3","-2","PA","22","64678","41269","-2"
"1080","1433357800.3829","4","5","0","162","9679","DF","2","0","107","6","64693","205.188.12.91","10.8.8.178","443","48911","3987144490","2730326502","3","-2","PA","22","16382","14334","-2"
"1081","1433357800.4246","4","5","0","40","52609","DF","2","0","64","6","32893","10.8.8.178","205.188.12.91","48911","443","2730326624","3987144612","3","-2","A","14","64678","64287","-2"
"1082","1433357800.5882","4","5","0","40","9839","DF","2","0","107","6","64655","205.188.12.91","10.8.8.178","443","48911","3987144612","2730326624","3","-2","A","14","16382","47048","-2"
"1083","1433357802.0458","4","5","0","54","65166","DF","2","0","42","6","28212","157.56.52.13","10.8.8.178","40011","56909","708379122","4055104535","6","-2","PA","22","81","31404","-2"
"1084","1433357802.0459","4","5","0","52","61832","DF","2","0","64","6","25916","10.8.8.178","157.56.52.13","56909","40011","4055104535","708379124","6","-2","A","14","1442","15719","-2"
"1085","1433357802.3738","4","5","0","370","11308","DF","2","0","107","6","62856","205.188.12.91","10.8.8.178","443","48911","3987144612","2730326624","3","-2","PA","22","16382","60027","-2"
"1086","1433357802.3738","4","5","0","40","52610","DF","2","0","64","6","32892","10.8.8.178","205.188.12.91","48911","443","2730326624","3987144942","3","-2","A","14","64678","63957","-2"
"1087","1433357802.5853","4","5","0","162","11480","DF","2","0","107","6","62892","205.188.12.91","10.8.8.178","443","48911","3987144942","2730326624","3","-2","PA","22","16382","829","-2"
"1088","1433357802.5853","4","5","0","40","52611","DF","2","0","64","6","32891","10.8.8.178","205.188.12.91","48911","443","2730326624","3987145064","3","-2","A","14","64678","63835","-2"
"1089","1433357803.0245","4","5","0","162","11804","DF","2","0","107","6","62568","205.188.12.91","10.8.8.178","443","48911","3987145064","2730326624","3","-2","PA","22","16382","50551","-2"
"1090","1433357803.0245","4","5","0","40","52612","DF","2","0","64","6","32890","10.8.8.178","205.188.12.91","48911","443","2730326624","3987145186","3","-2","A","14","64678","63713","-2"
"1091","1433357805.6524","4","5","0","338","13857","DF","2","0","107","6","60339","205.188.12.91","10.8.8.178","443","48911","3987145186","2730326624","3","-2","PA","22","16382","62990","-2"
"1092","1433357805.6524","4","5","0","40","52613","DF","2","0","64","6","32889","10.8.8.178","205.188.12.91","48911","443","2730326624","3987145484","3","-2","A","14","64678","63415","-2"
"1093","1433357805.6833","4","5","0","162","52614","DF","2","0","64","6","32766","10.8.8.178","205.188.12.91","48911","443","2730326624","3987145484","3","-2","PA","22","64678","30012","-2"
"1094","1433357805.855","4","5","0","162","13994","DF","2","0","107","6","60378","205.188.12.91","10.8.8.178","443","48911","3987145484","2730326624","3","-2","PA","22","16382","24699","-2"
"1095","1433357805.8892","4","5","0","40","14016","DF","2","0","107","6","60478","205.188.12.91","10.8.8.178","443","48911","3987145606","2730326746","3","-2","A","14","16382","45932","-2"
"1096","1433357805.8949","4","5","0","40","52615","DF","2","0","64","6","32887","10.8.8.178","205.188.12.91","48911","443","2730326746","3987145606","3","-2","A","14","64678","63171","-2"
"1097","1433357806.8255","4","5","0","162","14710","DF","2","0","107","6","59662","205.188.12.91","10.8.8.178","443","48911","3987145606","2730326746","3","-2","PA","22","16382","22809","-2"
"1098","1433357806.8255","4","5","0","40","52616","DF","2","0","64","6","32886","10.8.8.178","205.188.12.91","48911","443","2730326746","3987145728","3","-2","A","14","64678","63049","-2"
"1099","1433357807.9972","4","5","0","162","52617","DF","2","0","64","6","32763","10.8.8.178","205.188.12.91","48911","443","2730326746","3987145728","3","-2","PA","22","64678","11920","-2"
"1100","1433357808.204","4","5","0","40","15713","DF","2","0","107","6","58781","205.188.12.91","10.8.8.178","443","48911","3987145728","2730326868","3","-2","A","14","16382","45688","-2"
"1101","1433357808.6853","4","5","0","162","52618","DF","2","0","64","6","32762","10.8.8.178","205.188.12.91","48911","443","2730326868","3987145728","3","-2","PA","22","64678","42817","-2"
"1102","1433357808.8914","4","5","0","40","16269","DF","2","0","107","6","58225","205.188.12.91","10.8.8.178","443","48911","3987145728","2730326990","3","-2","A","14","16382","45566","-2"
"1103","1433357813.8554","4","5","0","162","52619","DF","2","0","64","6","32761","10.8.8.178","205.188.12.91","48911","443","2730326990","3987145728","3","-2","PA","22","64678","4077","-2"
"1104","1433357814.0646","4","5","0","40","20499","DF","2","0","107","6","53995","205.188.12.91","10.8.8.178","443","48911","3987145728","2730327112","3","-2","A","14","16382","45444","-2"
"1105","1433357814.0781","4","5","0","54","61833","DF","2","0","64","6","25913","10.8.8.178","157.56.52.13","56909","40011","4055104535","708379124","6","-2","PA","22","1442","21434","-2"
"1106","1433357814.3535","4","5","0","52","65167","DF","2","0","42","6","28213","157.56.52.13","10.8.8.178","40011","56909","708379124","4055104537","6","-2","A","14","81","10992","-2"
"1107","1433357814.6371","4","5","0","162","52620","DF","2","0","64","6","32760","10.8.8.178","205.188.12.91","48911","443","2730327112","3987145728","3","-2","PA","22","64678","57990","-2"
"1108","1433357814.842","4","5","0","40","21120","DF","2","0","107","6","53374","205.188.12.91","10.8.8.178","443","48911","3987145728","2730327234","3","-2","A","14","16382","45322","-2"
"1109","1433357815.9753","4","5","0","668","21968","DF","2","0","107","6","51898","205.188.12.91","10.8.8.178","443","48911","3987145728","2730327234","3","-2","PA","22","16382","29928","-2"
"1110","1433357815.9754","4","5","0","40","52621","DF","2","0","64","6","32881","10.8.8.178","205.188.12.91","48911","443","2730327234","3987146356","3","-2","A","14","64678","61933","-2"
"1111","1433357818.8787","4","5","0","146","52622","DF","2","0","64","6","32774","10.8.8.178","205.188.12.91","48911","443","2730327234","3987146356","3","-2","PA","22","64678","4504","-2"
"1112","1433357819.0849","4","5","0","40","24135","DF","2","0","107","6","50359","205.188.12.91","10.8.8.178","443","48911","3987146356","2730327340","3","-2","A","14","16382","44588","-2"
"1113","1433357819.0849","4","5","0","258","52623","DF","2","0","64","6","32661","10.8.8.178","205.188.12.91","48911","443","2730327340","3987146356","3","-2","PA","22","64678","24957","-2"
"1114","1433357819.2917","4","5","0","322","24289","DF","2","0","107","6","49923","205.188.12.91","10.8.8.178","443","48911","3987146356","2730327558","3","-2","PA","22","16382","22177","-2"
"1115","1433357819.2917","4","5","0","40","52624","DF","2","0","64","6","32878","10.8.8.178","205.188.12.91","48911","443","2730327558","3987146638","3","-2","A","14","64678","61327","-2"
"1116","1433357819.2918","4","5","0","162","24291","DF","2","0","107","6","50081","205.188.12.91","10.8.8.178","443","48911","3987146638","2730327558","3","-2","PA","22","16382","41845","-2"
"1117","1433357819.2918","4","5","0","40","52625","DF","2","0","64","6","32877","10.8.8.178","205.188.12.91","48911","443","2730327558","3987146760","3","-2","A","14","64678","61205","-2"
"1118","1433357820.7589","4","5","0","162","25418","DF","2","0","107","6","48954","205.188.12.91","10.8.8.178","443","48911","3987146760","2730327558","3","-2","PA","22","16382","38536","-2"
"1119","1433357820.759","4","5","0","40","52626","DF","2","0","64","6","32876","10.8.8.178","205.188.12.91","48911","443","2730327558","3987146882","3","-2","A","14","64678","61083","-2"
"1120","1433357824.3985","4","5","0","162","52627","DF","2","0","64","6","32753","10.8.8.178","205.188.12.91","48911","443","2730327558","3987146882","3","-2","PA","22","64678","7721","-2"
"1121","1433357824.6059","4","5","0","40","28355","DF","2","0","107","6","46139","205.188.12.91","10.8.8.178","443","48911","3987146882","2730327680","3","-2","A","14","16382","43722","-2"
"1122","1433357825.1063","4","5","0","162","52628","DF","2","0","64","6","32752","10.8.8.178","205.188.12.91","48911","443","2730327680","3987146882","3","-2","PA","22","64678","32083","-2"
"1123","1433357825.3118","4","5","0","40","28898","DF","2","0","107","6","45596","205.188.12.91","10.8.8.178","443","48911","3987146882","2730327802","3","-2","A","14","16382","43600","-2"
"1124","1433357825.5478","4","5","0","162","52629","DF","2","0","64","6","32751","10.8.8.178","205.188.12.91","48911","443","2730327802","3987146882","3","-2","PA","22","64678","12673","-2"
"1125","1433357825.7568","4","5","0","40","29274","DF","2","0","107","6","45220","205.188.12.91","10.8.8.178","443","48911","3987146882","2730327924","3","-2","A","14","16382","43478","-2"
"1126","1433357828.5186","4","5","0","354","31347","DF","2","0","107","6","42833","205.188.12.91","10.8.8.178","443","48911","3987146882","2730327924","3","-2","PA","22","16382","5829","-2"
"1127","1433357828.5186","4","5","0","40","52630","DF","2","0","64","6","32872","10.8.8.178","205.188.12.91","48911","443","2730327924","3987147196","3","-2","A","14","64678","60403","-2"
"1128","1433357828.7204","4","5","0","162","31502","DF","2","0","107","6","42870","205.188.12.91","10.8.8.178","443","48911","3987147196","2730327924","3","-2","PA","22","16382","10464","-2"
"1129","1433357828.7205","4","5","0","40","52631","DF","2","0","64","6","32871","10.8.8.178","205.188.12.91","48911","443","2730327924","3987147318","3","-2","A","14","64678","60281","-2"
"1130","1433357830.7597","4","5","0","162","33147","DF","2","0","107","6","41225","205.188.12.91","10.8.8.178","443","48911","3987147318","2730327924","3","-2","PA","22","16382","44587","-2"
"1131","1433357830.7598","4","5","0","40","52632","DF","2","0","64","6","32870","10.8.8.178","205.188.12.91","48911","443","2730327924","3987147440","3","-2","A","14","64678","60159","-2"
"1132","1433357832.5911","4","5","0","338","34610","DF","2","0","107","6","39586","205.188.12.91","10.8.8.178","443","48911","3987147440","2730327924","3","-2","PA","22","16382","21746","-2"
"1133","1433357832.5912","4","5","0","40","52633","DF","2","0","64","6","32869","10.8.8.178","205.188.12.91","48911","443","2730327924","3987147738","3","-2","A","14","64678","59861","-2"
"1134","1433357832.6359","4","5","0","242","52634","DF","2","0","64","6","32666","10.8.8.178","205.188.12.91","48911","443","2730327924","3987147738","3","-2","PA","22","64678","52691","-2"
"1135","1433357832.7977","4","5","0","162","34762","DF","2","0","107","6","39610","205.188.12.91","10.8.8.178","443","48911","3987147738","2730327924","3","-2","PA","22","16382","15363","-2"
"1136","1433357832.7978","4","5","0","40","52635","DF","2","0","64","6","32867","10.8.8.178","205.188.12.91","48911","443","2730328126","3987147860","3","-2","A","14","64678","59537","-2"
"1137","1433357832.8474","4","5","0","322","34789","DF","2","0","107","6","39423","205.188.12.91","10.8.8.178","443","48911","3987147860","2730328126","3","-2","PA","22","16382","60991","-2"
"1138","1433357832.8474","4","5","0","162","52636","DF","2","0","64","6","32744","10.8.8.178","205.188.12.91","48911","443","2730328126","3987148142","3","-2","PA","22","64678","13028","-2"
"1139","1433357832.8475","4","5","0","162","34791","DF","2","0","107","6","39581","205.188.12.91","10.8.8.178","443","48911","3987148142","2730328126","3","-2","PA","22","16382","36296","-2"
"1140","1433357832.8871","4","5","0","40","52637","DF","2","0","64","6","32865","10.8.8.178","205.188.12.91","48911","443","2730328248","3987148264","3","-2","A","14","64678","59011","-2"
"1141","1433357833.0535","4","5","0","40","34931","DF","2","0","107","6","39563","205.188.12.91","10.8.8.178","443","48911","3987148264","2730328248","3","-2","A","14","16382","41772","-2"
"1142","1433357833.4613","4","5","0","162","35220","DF","2","0","107","6","39152","205.188.12.91","10.8.8.178","443","48911","3987148264","2730328248","3","-2","PA","22","16382","570","-2"
"1143","1433357833.4614","4","5","0","40","52638","DF","2","0","64","6","32864","10.8.8.178","205.188.12.91","48911","443","2730328248","3987148386","3","-2","A","14","64678","58889","-2"
"1144","1433357836.8539","4","5","0","338","37884","DF","2","0","107","6","36312","205.188.12.91","10.8.8.178","443","48911","3987148386","2730328248","3","-2","PA","22","16382","37776","-2"
"1145","1433357836.8539","4","5","0","40","52639","DF","2","0","64","6","32863","10.8.8.178","205.188.12.91","48911","443","2730328248","3987148684","3","-2","A","14","64678","58591","-2"
"1146","1433357837.054","4","5","0","162","38034","DF","2","0","107","6","36338","205.188.12.91","10.8.8.178","443","48911","3987148684","2730328248","3","-2","PA","22","16382","59503","-2"
"1147","1433357837.0541","4","5","0","40","52640","DF","2","0","64","6","32862","10.8.8.178","205.188.12.91","48911","443","2730328248","3987148806","3","-2","A","14","64678","58469","-2"
"1148","1433357837.3011","4","5","0","162","38225","DF","2","0","107","6","36147","205.188.12.91","10.8.8.178","443","48911","3987148806","2730328248","3","-2","PA","22","16382","62137","-2"
"1149","1433357837.3011","4","5","0","40","52641","DF","2","0","64","6","32861","10.8.8.178","205.188.12.91","48911","443","2730328248","3987148928","3","-2","A","14","64678","58347","-2"
